mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
55.76741991043091,4.68641490410055,1.0675483703613282,0.3029921248811427,100,5,2,sqrt,30,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30}",-81421.95978484766,-51076.83836797354,-17755.629876489485,-16615.309990000504,-19442.36390822992,-37262.42038550822,25554.9428512626,60
239.09589772224427,20.431749805118987,0.9053401470184326,0.25357998020000894,100,2,4,auto,,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': None}",-86966.30841309942,-52493.48725098094,-20164.749655557003,-18187.586621320155,-20886.90390356764,-39739.807168905034,26818.32143933929,88
46.10586113929749,4.199824454066647,1.0205081462860108,0.08239257998472321,100,10,2,sqrt,20,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20}",-81413.48650167305,-50850.28634230379,-16697.482804406452,-15766.479440367577,-18458.92075940369,-36637.33116963092,25963.654561079304,20
720.9990109443664,60.438315853084994,2.8115210056304933,0.0888728950350093,300,5,2,auto,30,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 30}",-86820.19349890704,-52506.95703682597,-19789.375085674765,-18230.8764626268,-21056.497696190134,-39680.77995604494,26792.780240061704,86
60.47684507369995,4.58607662857239,0.8069234371185303,0.13184056767577476,200,10,4,sqrt,10,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10}",-81106.20082396513,-50326.13312369585,-16117.598075264666,-15851.086190348251,-18124.38555950957,-36305.08075455669,25923.612006610067,5
415.4718683719635,14.345203969181494,1.6255309581756592,0.3886230585569431,200,2,1,auto,20,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20}",-87167.73961129239,-52529.34172075956,-17349.323607198676,-16763.411012706096,-19344.79925415819,-38630.92304122298,27756.216356217705,65
372.19087924957273,11.952343412394274,1.109217596054077,0.2211600075360213,300,2,2,auto,10,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 10}",-85761.23635293689,-51129.254510146064,-15827.005603946367,-15165.08417712355,-16716.039878693744,-36919.72410456933,27977.705629563985,29
113.67512111663818,9.325519082180973,2.1552681922912598,0.24022085343996466,200,10,2,sqrt,,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None}",-80813.10106910559,-50671.76057102906,-17880.65373251467,-16494.453411395316,-19270.893423865185,-37026.17244158196,25325.28183456643,44
626.7399517536163,31.633497801470092,2.3128729343414305,0.45532133083820425,300,2,4,auto,20,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 20}",-87010.12553800241,-52458.24644306102,-17473.97318580519,-16849.46730074301,-19390.014022290696,-38636.36529798047,27655.02804130415,66
378.31344199180603,33.20485094156976,1.0542545318603516,0.3129789638326437,300,5,2,auto,10,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 10}",-85713.03296565142,-51110.365974889464,-15789.846692580064,-15165.545957319375,-16762.68907238506,-36908.296132565076,27957.763504646075,28
117.84013366699219,10.954335726554584,2.7403366565704346,0.42694498787432367,200,5,1,sqrt,,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None}",-80765.2484530083,-50664.21304584384,-18283.56861343386,-16884.281668754764,-19638.69009974774,-37247.2003761577,25132.30653747691,59
48.73400979042053,5.682747347064941,0.8011226177215576,0.15471180659190853,100,5,4,sqrt,20,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20}",-81531.84544209157,-50978.6164046616,-16550.816233692625,-15762.069010239275,-18503.720712671384,-36665.41356067129,26035.58492351959,22
253.23944487571717,10.76223847612132,0.6643251895904541,0.10694465253799072,200,10,2,auto,10,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 10}",-85791.69678984192,-51093.87339522389,-15805.980570372456,-15166.863443018243,-16741.23672864616,-36919.93018542053,27984.01217774333,30
170.9193190574646,11.102164858753836,3.2252288341522215,0.42547318955307106,300,10,1,sqrt,30,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30}",-80687.20618501352,-50692.830845648,-17972.154630175217,-16701.52159565565,-19459.47408089665,-37102.637467477805,25210.196758609778,51
236.38953957557678,25.549320576242945,0.833321475982666,0.14306550729883596,100,10,4,auto,30,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 30}",-87027.83288010195,-52576.91594195146,-19518.98984440943,-18175.618000742405,-20824.734709252418,-39624.81827529154,26953.8802363979,81
105.28603148460388,6.364877955613115,2.248933935165405,0.5265657014695017,200,2,4,sqrt,,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None}",-80983.4497847381,-50892.67700188987,-17469.692469808997,-16302.430100731632,-18997.678081690276,-36929.18548777178,25539.894918261103,35
195.27014260292054,10.133659645934747,0.6777076721191406,0.16824104447887933,100,2,4,auto,20,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 20}",-87048.43648838412,-52499.56410977701,-17471.926548706128,-16876.8012898112,-19454.275013652634,-38670.20069006622,27659.630782585748,71
366.6147333145142,26.699954158714874,1.1814138889312744,0.09558148795110133,200,2,4,auto,,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': None}",-87084.14557771984,-52395.03323754054,-20113.56852983713,-18184.41107239431,-20885.21549577063,-39732.47478265249,26858.744678606814,87
354.8522215843201,20.060175365655965,1.3106637954711915,0.1726061104457599,200,2,1,auto,30,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 30}",-86435.86281906992,-52394.99942083887,-20000.121355305186,-18605.92186004854,-21455.70224680026,-39778.521540412556,26500.086065045027,92
136.04258460998534,7.752719295567457,2.2648786544799804,0.26328010587421685,300,10,4,sqrt,,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None}",-80978.5927401034,-50835.76213555531,-17461.76781415185,-16302.645759348135,-19044.21390699621,-36924.59647123098,25526.65175278433,33
